RowID,Station Code,DateTimeStamp,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Turb,F_Turb,ChlFluor,F_ChlFluor,Depth,F_Depth,VertPosm
9567,NOCCMSWQ,04/24/2016 09:15, ,0,CMS Pier,0,5.4,20.5,0,44.00,0,28.5,0,84.0,0,6.4,0,7.8,0,-76.9,9,0,2.75,0,0.80,0,
9568,NOCCMSWQ,04/24/2016 09:30, ,0,CMS Pier,0,5.4,20.4,0,44.09,0,28.5,0,82.8,0,6.3,0,7.8,0,-76.3,10,0,2.65,0,0.87,0,
9569,NOCCMSWQ,04/24/2016 09:45, ,0,CMS Pier,0,5.4,20.4,0,43.90,0,28.4,0,83.4,0,6.4,0,7.8,0,-76.8,9,0,2.65,0,0.92,0,
9570,NOCCMSWQ,04/24/2016 10:00, ,0,CMS Pier,0,5.4,20.4,0,44.26,0,28.6,0,82.6,0,6.3,0,7.8,0,-75.8,11,0,2.59,0,0.96,0,
9571,NOCCMSWQ,04/24/2016 10:15, ,0,CMS Pier,0,5.4,20.2,0,44.94,0,29.1,0,83.0,0,6.3,0,7.8,0,-75.1,10,0,2.82,0,1.01,0,
9572,NOCCMSWQ,04/24/2016 10:30, ,0,CMS Pier,0,5.4,20.2,0,45.33,0,29.4,0,81.0,0,6.2,0,7.8,0,-73.7,11,0,2.59,0,1.08,0,
9573,NOCCMSWQ,04/24/2016 10:45, ,0,CMS Pier,0,5.4,20.2,0,45.67,0,29.7,0,81.1,0,6.2,0,7.8,0,-73.8,11,0,2.66,0,1.15,0,
9574,NOCCMSWQ,04/24/2016 11:00, ,0,CMS Pier,0,5.4,20.1,0,46.01,0,29.9,0,81.1,0,6.2,0,7.8,0,-73.9,9,0,2.35,0,1.21,0,
9575,NOCCMSWQ,04/24/2016 11:15, ,0,CMS Pier,0,5.4,20.1,0,46.40,0,30.2,0,80.7,0,6.1,0,7.8,0,-73.6,10,0,2.27,0,1.27,0,
9576,NOCCMSWQ,04/24/2016 11:30, ,0,CMS Pier,0,5.4,20.0,0,46.78,0,30.5,0,80.5,0,6.1,0,7.8,0,-73.5,9,0,2.14,0,1.33,0,
9577,NOCCMSWQ,04/24/2016 11:45, ,0,CMS Pier,0,5.4,19.9,0,46.98,0,30.6,0,81.5,0,6.2,0,7.8,0,-74,10,0,1.66,0,1.39,0,
9578,NOCCMSWQ,04/24/2016 12:00, ,0,CMS Pier,0,5.4,19.9,0,47.23,0,30.8,0,81.8,0,6.2,0,7.8,0,-74.4,8,0,1.38,0,1.44,0,
9579,NOCCMSWQ,04/24/2016 12:15, ,0,CMS Pier,0,5.4,19.8,0,47.59,0,31.0,0,82.6,0,6.3,0,7.8,0,-75.1,8,0,1.53,0,1.50,0,
9580,NOCCMSWQ,04/24/2016 12:30, ,0,CMS Pier,0,5.4,19.7,0,47.74,0,31.2,0,83.6,0,6.4,0,7.8,0,-75.7,8,0,1.46,0,1.54,0,
9581,NOCCMSWQ,04/24/2016 12:45, ,0,CMS Pier,0,5.4,19.6,0,47.91,0,31.3,0,84.3,0,6.4,0,7.8,0,-76.1,7,0,1.38,0,1.59,0,
9582,NOCCMSWQ,04/24/2016 13:00, ,0,CMS Pier,0,5.4,19.6,0,48.17,0,31.5,0,84.9,0,6.5,0,7.8,0,-76.6,7,0,1.14,0,1.64,0,
9583,NOCCMSWQ,04/24/2016 13:15, ,0,CMS Pier,0,5.4,19.4,0,48.40,0,31.6,0,85.6,0,6.5,0,7.8,0,-77.1,7,0,1.39,0,1.69,0,
9584,NOCCMSWQ,04/24/2016 13:30, ,0,CMS Pier,0,5.4,19.4,0,48.63,0,31.8,0,85.9,0,6.6,0,7.8,0,-77.6,7,0,0.98,0,1.73,0,
9585,NOCCMSWQ,04/24/2016 13:45, ,0,CMS Pier,0,5.4,19.2,0,49.04,0,32.1,0,86.6,0,6.6,0,7.9,0,-78.4,10,0,1.57,0,1.76,0,
9586,NOCCMSWQ,04/24/2016 14:00, ,0,CMS Pier,0,5.4,19.1,0,49.33,0,32.3,0,87.3,0,6.7,0,7.9,0,-78.7,6,0,0.99,0,1.78,0,
9587,NOCCMSWQ,04/24/2016 14:15, ,0,CMS Pier,0,5.4,19.0,0,49.61,0,32.5,0,88.4,0,6.8,0,7.9,0,-79.7,6,0,1.07,0,1.80,0,
9588,NOCCMSWQ,04/24/2016 14:30, ,0,CMS Pier,0,5.4,18.9,0,49.85,0,32.7,0,90.4,0,6.9,0,7.9,0,-80.6,6,0,1.6,0,1.80,0,
9589,NOCCMSWQ,04/24/2016 14:45, ,0,CMS Pier,0,5.4,18.9,0,49.98,0,32.8,0,90.1,0,6.9,0,7.9,0,-80.6,6,0,0.98,0,1.79,0,
9590,NOCCMSWQ,04/24/2016 15:00, ,0,CMS Pier,0,5.4,19.1,0,49.62,0,32.5,0,91.0,0,6.9,0,7.9,0,-80.2,6,0,0.83,0,1.76,0,
9591,NOCCMSWQ,04/24/2016 15:15, ,0,CMS Pier,0,5.4,19.0,0,49.84,0,32.7,0,94.2,0,7.2,0,7.9,0,-81.6,6,0,1.29,0,1.72,0,
9592,NOCCMSWQ,04/24/2016 15:30, ,0,CMS Pier,0,5.4,19.3,0,49.65,0,32.6,0,98.1,0,7.5,0,7.9,0,-82.1,6,0,1.29,0,1.68,0,
9593,NOCCMSWQ,04/24/2016 15:45, ,0,CMS Pier,0,5.4,19.5,0,49.34,0,32.3,0,97.6,0,7.4,0,7.9,0,-81.7,7,0,1.44,0,1.64,0,
9594,NOCCMSWQ,04/24/2016 16:00, ,0,CMS Pier,0,5.4,19.6,0,49.17,0,32.2,0,97.1,0,7.4,0,7.9,0,-81.3,8,0,1.35,0,1.60,0,
9595,NOCCMSWQ,04/24/2016 16:15, ,0,CMS Pier,0,5.4,19.9,0,48.66,0,31.8,0,97.0,0,7.3,0,7.9,0,-80.5,9,0,1.42,0,1.56,0,
9596,NOCCMSWQ,04/24/2016 16:30, ,0,CMS Pier,0,5.4,20.3,0,48.20,0,31.5,0,96.4,0,7.2,0,7.9,0,-79.2,7,0,1.31,0,1.51,0,
9597,NOCCMSWQ,04/24/2016 16:45, ,0,CMS Pier,0,5.4,20.5,0,47.91,0,31.3,0,96.8,0,7.3,0,7.9,0,-79.1,9,0,1.38,0,1.46,0,
9598,NOCCMSWQ,04/24/2016 17:00, ,0,CMS Pier,0,5.4,20.4,0,48.30,0,31.6,0,98.7,0,7.4,0,7.9,0,-79.9,8,0,1.44,0,1.41,0,
9599,NOCCMSWQ,04/24/2016 17:15, ,0,CMS Pier,0,5.4,20.7,0,47.70,0,31.1,0,97.8,0,7.3,0,7.9,0,-79.2,8,0,1.58,0,1.35,0,
9600,NOCCMSWQ,04/24/2016 17:30, ,0,CMS Pier,0,5.4,20.9,0,47.68,0,31.1,0,99.8,0,7.4,0,7.9,0,-79.3,8,0,1.47,0,1.29,0,
9601,NOCCMSWQ,04/24/2016 17:45, ,0,CMS Pier,0,5.4,21.1,0,47.23,0,30.8,0,100.8,0,7.5,0,7.9,0,-79.4,10,0,1.84,0,1.24,0,
9602,NOCCMSWQ,04/24/2016 18:00, ,0,CMS Pier,0,5.4,21.3,0,47.25,0,30.8,0,104.0,0,7.7,0,7.9,0,-79.8,11,0,1.64,0,1.18,0,
9603,NOCCMSWQ,04/24/2016 18:15, ,0,CMS Pier,0,5.4,21.2,0,47.41,0,30.9,0,104.9,0,7.8,0,7.9,0,-80.8,14,0,2.8,0,1.11,0,
9604,NOCCMSWQ,04/24/2016 18:30, ,0,CMS Pier,0,5.4,21.5,0,47.16,0,30.7,0,107.1,0,7.9,0,7.9,0,-81,15,0,1.97,0,1.05,0,
9605,NOCCMSWQ,04/24/2016 18:45, ,0,CMS Pier,0,5.4,21.7,0,46.85,0,30.5,0,106.7,0,7.9,0,7.9,0,-80.2,20,0,2.67,0,0.99,0,
9606,NOCCMSWQ,04/24/2016 19:00, ,0,CMS Pier,0,5.4,21.8,0,46.90,0,30.5,0,106.6,0,7.8,0,7.9,0,-80.5,18,0,3.44,0,0.93,0,
9607,NOCCMSWQ,04/24/2016 19:15, ,0,CMS Pier,0,5.4,22.1,0,46.64,0,30.3,0,106.7,0,7.8,0,7.9,0,-80.3,37,0,3.36,0,0.87,0,
9608,NOCCMSWQ,04/24/2016 19:30, ,0,CMS Pier,0,5.4,22.4,0,46.34,0,30.1,0,107.8,0,7.9,0,7.9,0,-80.1,20,0,3.42,0,0.82,0,
9609,NOCCMSWQ,04/24/2016 19:45, ,0,CMS Pier,0,5.4,22.5,0,46.26,0,30.1,0,108.2,0,7.9,0,7.9,0,-80.1,18,0,3.28,0,0.77,0,
9610,NOCCMSWQ,04/24/2016 20:00, ,0,CMS Pier,0,5.4,22.4,0,45.58,0,29.6,0,109.1,0,8.0,0,7.9,0,-80.5,16,0,3.58,0,0.74,0,
9611,NOCCMSWQ,04/24/2016 20:15, ,0,CMS Pier,0,5.4,22.2,0,44.76,0,29.0,0,109.5,0,8.1,0,7.9,0,-81.4,15,0,3.31,0,0.73,0,
9612,NOCCMSWQ,04/24/2016 20:30, ,0,CMS Pier,0,5.4,22.8,0,45.61,0,29.6,0,110.0,0,8.0,0,7.9,0,-80.6,16,0,3.42,0,0.74,0,
9613,NOCCMSWQ,04/24/2016 20:45, ,0,CMS Pier,0,5.4,22.3,0,44.21,0,28.6,0,111.3,0,8.2,0,7.9,0,-82.5,14,0,3.48,0,0.79,0,
9614,NOCCMSWQ,04/24/2016 21:00, ,0,CMS Pier,0,5.4,22.3,0,44.14,0,28.5,0,110.0,0,8.1,0,7.9,0,-82.2,15,0,3.32,0,0.85,0,
9615,NOCCMSWQ,04/24/2016 21:15, ,0,CMS Pier,0,5.4,22.5,0,44.68,0,28.9,0,110.8,0,8.1,0,7.9,0,-81.7,14,0,3.93,0,0.89,0,
9616,NOCCMSWQ,04/24/2016 21:30, ,0,CMS Pier,0,5.4,22.5,0,44.33,0,28.7,0,111.4,0,8.2,0,7.9,0,-82.2,13,0,3.86,0,0.93,0,
9617,NOCCMSWQ,04/24/2016 21:45, ,0,CMS Pier,0,5.4,22.4,0,44.68,0,28.9,0,109.1,0,8.0,0,7.9,0,-81,15,0,3.71,0,0.98,0,
9618,NOCCMSWQ,04/24/2016 22:00, ,0,CMS Pier,0,5.4,22.4,0,45.02,0,29.2,0,107.2,0,7.9,0,7.9,0,-80.2,15,0,3.8,0,1.04,0,
9619,NOCCMSWQ,04/24/2016 22:15, ,0,CMS Pier,0,5.4,22.4,0,45.64,0,29.6,0,108.2,0,7.9,0,7.9,0,-80,12,0,4.07,0,1.10,0,
9620,NOCCMSWQ,04/24/2016 22:30, ,0,CMS Pier,0,5.4,22.2,0,45.91,0,29.8,0,107.0,0,7.9,0,7.9,0,-79.5,14,0,4.04,0,1.16,0,
9621,NOCCMSWQ,04/24/2016 22:45, ,0,CMS Pier,0,5.4,22.1,0,46.37,0,30.1,0,106.6,0,7.8,0,7.9,0,-79.3,13,0,3.96,0,1.23,0,
9622,NOCCMSWQ,04/24/2016 23:00, ,0,CMS Pier,0,5.4,22.0,0,46.86,0,30.5,0,106.6,0,7.8,0,7.9,0,-79,15,0,4.74,0,1.30,0,
9623,NOCCMSWQ,04/24/2016 23:15, ,0,CMS Pier,0,5.4,21.9,0,47.27,0,30.8,0,104.9,0,7.7,0,7.9,0,-78.9,10,0,3.57,0,1.37,0,
9624,NOCCMSWQ,04/24/2016 23:30, ,0,CMS Pier,0,5.4,21.8,0,47.45,0,30.9,0,104.9,0,7.7,0,7.9,0,-78.8,11,0,3.6,0,1.44,0,
9625,NOCCMSWQ,04/24/2016 23:45, ,0,CMS Pier,0,5.4,21.7,0,47.81,0,31.2,0,104.5,0,7.7,0,7.9,0,-79,11,0,3.06,0,1.51,0,
9626,NOCCMSWQ,04/25/2016 00:00, ,0,CMS Pier,0,5.4,21.5,0,48.10,0,31.4,0,103.9,0,7.6,0,7.9,0,-79.2,9,0,3.48,0,1.57,0,
9627,NOCCMSWQ,04/25/2016 00:15, ,0,CMS Pier,0,5.4,21.3,0,48.38,0,31.6,0,103.6,0,7.6,0,7.9,0,-79.5,8,0,3.81,0,1.64,0,
9628,NOCCMSWQ,04/25/2016 00:30, ,0,CMS Pier,0,5.4,21.1,0,48.63,0,31.8,0,103.6,0,7.7,0,7.9,0,-80.1,9,0,3.54,0,1.71,0,
9629,NOCCMSWQ,04/25/2016 00:45, ,0,CMS Pier,0,5.4,21.0,0,48.87,0,32.0,0,103.4,0,7.7,0,7.9,0,-80.5,7,0,3.43,0,1.78,0,
9630,NOCCMSWQ,04/25/2016 01:00, ,0,CMS Pier,0,5.4,20.8,0,49.19,0,32.2,0,102.8,0,7.6,0,7.9,0,-80.9,8,0,2.79,0,1.83,0,
9631,NOCCMSWQ,04/25/2016 01:15, ,0,CMS Pier,0,5.4,20.5,0,49.55,0,32.5,0,102.7,0,7.6,0,7.9,0,-81.5,7,0,2.31,0,1.89,0,
9632,NOCCMSWQ,04/25/2016 01:30, ,0,CMS Pier,0,5.4,20.2,0,50.00,0,32.8,0,102.2,0,7.6,0,7.9,0,-82.2,5,0,1.99,0,1.94,0,
9633,NOCCMSWQ,04/25/2016 01:45, ,0,CMS Pier,0,5.4,19.8,0,50.29,0,33.0,0,101.4,0,7.6,0,7.9,0,-83.1,6,0,1.67,0,1.99,0,
9634,NOCCMSWQ,04/25/2016 02:00, ,0,CMS Pier,0,5.4,19.7,0,50.36,0,33.1,0,99.7,0,7.5,0,7.9,0,-82.8,5,0,1.34,0,2.03,0,
9635,NOCCMSWQ,04/25/2016 02:15, ,0,CMS Pier,0,5.4,19.6,0,50.46,0,33.2,0,99.2,0,7.5,0,7.9,0,-83.2,5,0,1.25,0,2.06,0,
9636,NOCCMSWQ,04/25/2016 02:30, ,0,CMS Pier,0,5.4,19.5,0,50.55,0,33.2,0,98.6,0,7.5,0,7.9,0,-83.3,5,0,0.78,0,2.07,0,
9637,NOCCMSWQ,04/25/2016 02:45, ,0,CMS Pier,0,5.4,19.3,0,50.66,0,33.3,0,99.9,0,7.6,0,8.0,0,-84.4,6,0,0.75,0,2.08,0,
9638,NOCCMSWQ,04/25/2016 03:00, ,0,CMS Pier,0,5.4,19.1,0,50.82,0,33.4,0,99.9,0,7.6,0,8.0,0,-85,5,0,1.11,0,2.06,0,
9639,NOCCMSWQ,04/25/2016 03:15, ,0,CMS Pier,0,5.4,19.0,0,50.88,0,33.5,0,98.7,0,7.5,0,8.0,0,-84.9,4,0,0.61,0,2.05,0,
9640,NOCCMSWQ,04/25/2016 03:30, ,0,CMS Pier,0,5.4,18.9,0,50.93,0,33.5,0,100.8,0,7.7,0,8.0,0,-85.8,5,0,0.77,0,2.02,0,
9641,NOCCMSWQ,04/25/2016 03:45, ,0,CMS Pier,0,5.4,18.9,0,50.92,0,33.5,0,99.5,0,7.6,0,8.0,0,-85.3,4,0,0.67,0,1.99,0,
9642,NOCCMSWQ,04/25/2016 04:00, ,0,CMS Pier,0,5.4,19.4,0,50.51,0,33.2,0,100.6,0,7.6,0,8.0,0,-83.9,6,0,1.5,0,1.94,0,
9643,NOCCMSWQ,04/25/2016 04:15, ,0,CMS Pier,0,5.4,20.1,0,49.88,0,32.7,0,99.8,0,7.5,0,7.9,0,-81.9,6,0,2.12,0,1.89,0,
9644,NOCCMSWQ,04/25/2016 04:30, ,0,CMS Pier,0,5.4,20.2,0,48.83,0,32.0,0,100.7,0,7.6,0,7.9,0,-80.9,6,0,2.42,0,1.84,0,
9645,NOCCMSWQ,04/25/2016 04:45, ,0,CMS Pier,0,5.4,20.1,0,49.28,0,32.3,0,99.1,0,7.4,0,7.9,0,-81.1,6,0,2.01,0,1.78,0,
9646,NOCCMSWQ,04/25/2016 05:00, ,0,CMS Pier,0,5.4,20.2,0,48.47,0,31.7,0,96.9,0,7.3,0,7.9,0,-79.6,7,0,2.4,0,1.72,0,
9647,NOCCMSWQ,04/25/2016 05:15, ,0,CMS Pier,0,5.4,20.4,0,48.10,0,31.4,0,98.0,0,7.3,0,7.9,0,-79.4,7,0,2.59,0,1.66,0,
9648,NOCCMSWQ,04/25/2016 05:30, ,0,CMS Pier,0,5.4,20.4,0,46.77,0,30.5,0,99.0,0,7.5,0,7.9,0,-80.2,7,0,3.13,0,1.60,0,
9649,NOCCMSWQ,04/25/2016 05:45, ,0,CMS Pier,0,5.4,20.6,0,46.82,0,30.5,0,98.1,0,7.4,0,7.9,0,-79.6,7,0,2.63,0,1.54,0,
9650,NOCCMSWQ,04/25/2016 06:00, ,0,CMS Pier,0,5.4,20.7,0,46.49,0,30.2,0,97.3,0,7.3,0,7.9,0,-79.5,8,0,2.77,0,1.48,0,
9651,NOCCMSWQ,04/25/2016 06:15, ,0,CMS Pier,0,5.4,20.5,0,45.88,0,29.8,0,98.2,0,7.4,0,7.9,0,-80.1,8,0,2.77,0,1.41,0,
9652,NOCCMSWQ,04/25/2016 06:30, ,0,CMS Pier,0,5.4,20.5,0,45.98,0,29.9,0,97.7,0,7.4,0,7.9,0,-79.9,8,0,2.81,0,1.35,0,
9653,NOCCMSWQ,04/25/2016 06:45, ,0,CMS Pier,0,5.4,20.5,0,46.12,0,30.0,0,95.9,0,7.2,0,7.9,0,-79.1,8,0,2.75,0,1.28,0,
9654,NOCCMSWQ,04/25/2016 07:00, ,0,CMS Pier,0,5.4,20.5,0,46.10,0,30.0,0,96.1,0,7.3,0,7.9,0,-79.2,8,0,2.81,0,1.21,0,
9655,NOCCMSWQ,04/25/2016 07:15, ,0,CMS Pier,0,5.4,20.5,0,45.84,0,29.8,0,95.5,0,7.2,0,7.9,0,-79,9,0,2.9,0,1.14,0,
9656,NOCCMSWQ,04/25/2016 07:30, ,0,CMS Pier,0,5.4,20.5,0,45.57,0,29.6,0,95.2,0,7.2,0,7.9,0,-79,10,0,2.99,0,1.08,0,
9657,NOCCMSWQ,04/25/2016 07:45, ,0,CMS Pier,0,5.4,20.4,0,45.56,0,29.6,0,93.5,0,7.1,0,7.9,0,-78.2,9,0,3.09,0,1.01,0,
9658,NOCCMSWQ,04/25/2016 08:00, ,0,CMS Pier,0,5.4,20.5,0,45.49,0,29.5,0,94.3,0,7.1,0,7.9,0,-78.9,9,0,2.91,0,0.95,0,
9659,NOCCMSWQ,04/25/2016 08:15, ,0,CMS Pier,0,5.4,20.5,0,45.34,0,29.4,0,92.6,0,7.0,0,7.9,0,-77.9,10,0,2.94,0,0.90,0,
9660,NOCCMSWQ,04/25/2016 08:30, ,0,CMS Pier,0,5.4,20.3,0,45.20,0,29.3,0,89.8,0,6.8,0,7.8,0,-76.2,10,0,2.93,0,0.85,0,
9661,NOCCMSWQ,04/25/2016 08:45, ,0,CMS Pier,0,5.4,20.3,0,45.27,0,29.4,0,89.0,0,6.8,0,7.8,0,-76,9,0,2.9,0,0.81,0,
9662,NOCCMSWQ,04/25/2016 09:00, ,0,CMS Pier,0,5.4,20.2,0,45.23,0,29.3,0,89.0,0,6.8,0,7.8,0,-75.9,8,0,2.59,0,0.79,0,
9663,NOCCMSWQ,04/25/2016 09:15, ,0,CMS Pier,0,5.4,20.3,0,44.96,0,29.1,0,91.0,0,6.9,0,7.9,0,-77.9,9,0,2.93,0,0.79,0,
9664,NOCCMSWQ,04/25/2016 09:30, ,0,CMS Pier,0,5.4,20.3,0,44.87,0,29.1,0,90.2,0,6.9,0,7.8,0,-77.8,9,0,2.86,0,0.82,0,
9665,NOCCMSWQ,04/25/2016 09:45, ,0,CMS Pier,0,5.4,20.3,0,44.87,0,29.1,0,89.8,0,6.8,0,7.9,0,-77.8,10,0,2.66,0,0.87,0,
9666,NOCCMSWQ,04/25/2016 10:00, ,0,CMS Pier,0,5.4,20.3,0,44.85,0,29.1,0,89.5,0,6.8,0,7.9,0,-77.9,9,0,2.48,0,0.93,0,
9667,NOCCMSWQ,04/25/2016 10:15, ,0,CMS Pier,0,5.4,20.3,0,44.75,0,29.0,0,88.2,0,6.7,0,7.8,0,-77.8,10,0,2.47,0,0.98,0,
9668,NOCCMSWQ,04/25/2016 10:30, ,0,CMS Pier,0,5.4,20.3,0,44.92,0,29.1,0,88.2,0,6.7,0,7.8,0,-77.5,9,0,2.4,0,1.03,0,
9669,NOCCMSWQ,04/25/2016 10:45, ,0,CMS Pier,0,5.4,20.2,0,45.19,0,29.3,0,87.8,0,6.7,0,7.8,0,-77,9,0,2.2,0,1.07,0,
9670,NOCCMSWQ,04/25/2016 11:00, ,0,CMS Pier,0,5.4,20.1,0,45.71,0,29.7,0,86.9,0,6.6,0,7.8,0,-76.3,9,0,2.15,0,1.12,0,
9671,NOCCMSWQ,04/25/2016 11:15, ,0,CMS Pier,0,5.4,20.1,0,46.05,0,29.9,0,86.7,0,6.6,0,7.8,0,-76.1,13,0,2.55,0,1.17,0,
9672,NOCCMSWQ,04/25/2016 11:30, ,0,CMS Pier,0,5.4,20.0,0,46.28,0,30.1,0,86.2,0,6.6,0,7.8,0,-75.8,10,0,2.08,0,1.23,0,
9673,NOCCMSWQ,04/25/2016 11:45, ,0,CMS Pier,0,5.4,20.0,0,46.51,0,30.3,0,85.0,0,6.5,0,7.8,0,-75.2,8,0,1.64,0,1.28,0,
9674,NOCCMSWQ,04/25/2016 12:00, ,0,CMS Pier,0,5.4,19.9,0,47.06,0,30.7,0,83.7,0,6.4,0,7.8,0,-74.5,8,0,1.51,0,1.34,0,
9675,NOCCMSWQ,04/25/2016 12:15, ,0,CMS Pier,0,5.4,19.9,0,47.51,0,31.0,0,83.1,0,6.3,0,7.8,0,-74.1,8,0,1.18,0,1.39,0,
9676,NOCCMSWQ,04/25/2016 12:30, ,0,CMS Pier,0,5.4,19.8,0,47.64,0,31.1,0,83.4,0,6.3,0,7.8,0,-74.6,5,0,1.09,0,1.44,0,
9677,NOCCMSWQ,04/25/2016 12:45, ,0,CMS Pier,0,5.4,19.8,0,47.84,0,31.2,0,84.0,0,6.4,0,7.8,0,-74.9,7,0,0.9,0,1.50,0,
9678,NOCCMSWQ,04/25/2016 13:00, ,0,CMS Pier,0,5.4,19.8,0,48.06,0,31.4,0,84.8,0,6.4,0,7.8,0,-75.5,7,0,0.91,0,1.55,0,
9679,NOCCMSWQ,04/25/2016 13:15, ,0,CMS Pier,0,5.4,19.8,0,48.24,0,31.5,0,85.0,0,6.5,0,7.8,0,-75.8,7,0,1.01,0,1.59,0,
9680,NOCCMSWQ,04/25/2016 13:30, ,0,CMS Pier,0,5.4,19.7,0,48.46,0,31.7,0,85.6,0,6.5,0,7.8,0,-76.3,7,0,0.82,0,1.64,0,
9681,NOCCMSWQ,04/25/2016 13:45, ,0,CMS Pier,0,5.4,19.7,0,48.62,0,31.8,0,86.4,0,6.6,0,7.8,0,-76.8,12,0,1.11,0,1.68,0,
9682,NOCCMSWQ,04/25/2016 14:00, ,0,CMS Pier,0,5.4,19.7,0,48.67,0,31.8,0,86.0,0,6.5,0,7.8,0,-76.7,6,0,0.71,0,1.72,0,
9683,NOCCMSWQ,04/25/2016 14:15, ,0,CMS Pier,0,5.4,19.6,0,48.88,0,32.0,0,88.1,0,6.7,0,7.8,0,-77.6,14,0,1.33,0,1.74,0,
9684,NOCCMSWQ,04/25/2016 14:30, ,0,CMS Pier,0,5.4,19.5,0,49.07,0,32.1,0,86.2,0,6.6,0,7.8,0,-77.4,7,0,0.75,0,1.77,0,
9685,NOCCMSWQ,04/25/2016 14:45, ,0,CMS Pier,0,5.4,19.4,0,49.25,0,32.3,0,88.7,0,6.7,0,7.9,0,-78.5,7,0,1.06,0,1.78,0,
9686,NOCCMSWQ,04/25/2016 15:00, ,0,CMS Pier,0,5.4,19.4,0,49.32,0,32.3,0,86.8,0,6.6,0,7.9,0,-78,6,0,0.6,0,1.78,0,
9687,NOCCMSWQ,04/25/2016 15:15, ,0,CMS Pier,0,5.4,19.5,0,49.23,0,32.2,0,88.2,0,6.7,0,7.9,0,-78.2,5,0,0.66,0,1.77,0,
9688,NOCCMSWQ,04/25/2016 15:30, ,0,CMS Pier,0,5.4,20.1,0,48.54,0,31.7,0,91.3,0,6.9,0,7.9,0,-78,7,0,0.95,0,1.75,0,
9689,NOCCMSWQ,04/25/2016 15:45, ,0,CMS Pier,0,5.4,20.6,0,47.69,0,31.1,0,92.5,0,6.9,0,7.8,0,-77.5,8,0,1.02,0,1.72,0,
9690,NOCCMSWQ,04/25/2016 16:00, ,0,CMS Pier,0,5.4,20.7,0,47.28,0,30.8,0,92.9,0,7.0,0,7.8,0,-77.4,8,0,1.3,0,1.68,0,
9691,NOCCMSWQ,04/25/2016 16:15, ,0,CMS Pier,0,5.4,20.9,0,47.07,0,30.7,0,93.3,0,7.0,0,7.8,0,-77.2,8,0,1.31,0,1.64,0,
9692,NOCCMSWQ,04/25/2016 16:30, ,0,CMS Pier,0,5.4,20.9,0,47.23,0,30.8,0,93.8,0,7.0,0,7.8,0,-77.4,8,0,1.21,0,1.59,0,
9693,NOCCMSWQ,04/25/2016 16:45, ,0,CMS Pier,0,5.4,21.0,0,47.27,0,30.8,0,94.8,0,7.1,0,7.8,0,-77.9,9,0,1.4,0,1.54,0,
9694,NOCCMSWQ,04/25/2016 17:00, ,0,CMS Pier,0,5.4,21.1,0,47.07,0,30.7,0,95.5,0,7.1,0,7.8,0,-77.9,8,0,1.53,0,1.49,0,
9695,NOCCMSWQ,04/25/2016 17:15, ,0,CMS Pier,0,5.4,21.2,0,47.05,0,30.6,0,96.8,0,7.2,0,7.9,0,-78,10,0,1.62,0,1.43,0,
9696,NOCCMSWQ,04/25/2016 17:30, ,0,CMS Pier,0,5.4,21.4,0,46.78,0,30.5,0,99.0,0,7.3,0,7.9,0,-78.9,9,0,1.54,0,1.37,0,
9697,NOCCMSWQ,04/25/2016 17:45, ,0,CMS Pier,0,5.4,21.5,0,46.50,0,30.2,0,100.3,0,7.4,0,7.9,0,-79.2,9,0,1.77,0,1.32,0,
9698,NOCCMSWQ,04/25/2016 18:00, ,0,CMS Pier,0,5.4,21.5,0,45.99,0,29.9,0,101.4,0,7.5,0,7.9,0,-79.7,8,0,2.22,0,1.26,0,
9699,NOCCMSWQ,04/25/2016 18:15, ,0,CMS Pier,0,5.4,21.7,0,45.53,0,29.5,0,102.7,0,7.6,0,7.9,0,-80.2,12,0,2.62,0,1.20,0,
9700,NOCCMSWQ,04/25/2016 18:30, ,0,CMS Pier,0,5.4,21.8,0,45.32,0,29.4,0,103.8,0,7.7,0,7.9,0,-80.6,11,0,2.36,0,1.13,0,
9701,NOCCMSWQ,04/25/2016 18:45, ,0,CMS Pier,0,5.4,21.9,0,45.14,0,29.3,0,104.9,0,7.8,0,7.9,0,-81.2,11,0,2.75,0,1.07,0,
9702,NOCCMSWQ,04/25/2016 19:00, ,0,CMS Pier,0,5.4,22.1,0,45.05,0,29.2,0,106.3,0,7.8,0,7.9,0,-81.3,13,0,2.84,0,1.01,0,
9703,NOCCMSWQ,04/25/2016 19:15, ,0,CMS Pier,0,5.4,22.1,0,44.88,0,29.1,0,107.8,0,8.0,0,7.9,0,-82.2,12,0,3.04,0,0.95,0,
9704,NOCCMSWQ,04/25/2016 19:30, ,0,CMS Pier,0,5.4,22.3,0,44.73,0,29.0,0,109.2,0,8.0,0,7.9,0,-82.7,10,0,3.12,0,0.90,0,
9705,NOCCMSWQ,04/25/2016 19:45, ,0,CMS Pier,0,5.4,22.4,0,44.68,0,28.9,0,109.4,0,8.0,0,7.9,0,-82.8,13,0,3.3,0,0.85,0,
9706,NOCCMSWQ,04/25/2016 20:00, ,0,CMS Pier,0,5.4,22.5,0,44.50,0,28.8,0,109.7,0,8.1,0,7.9,0,-82.8,15,0,3.99,0,0.80,0,
