% 
% Platform OCP1
% Location 34 28.580 deg N  77 16.783 deg W
% Quality  1 = good, 2 = suspect, 3 = suspect
% 
% Depth  0 m
%
# sea_surface_wave_significant_height (m)
# sea_surface_wave_from_direction (deg N)
# sea_surface_dominant_wave_period (s)
%
timestamp_utc,sea_surface_wave_significant_height,sea_surface_wave_from_direction,sea_surface_dominant_wave_period
2006-07-05 06:54:08,0.75,210,4.2
2006-07-05 07:54:08,0.79,178,4.2
2006-07-05 08:54:08,0.7,166,4.2
2006-07-05 09:54:08,0.57,242,3.8
2006-07-05 10:54:07,0.57,246,4
2006-07-05 11:54:08,0.55,238,4.2
2006-07-05 12:54:08,0.49,246,3.7
2006-07-05 13:54:08,0.48,230,3.7
2006-07-05 14:54:08,0.51,190,8.5
2006-07-05 15:54:09,0.48,174,3.8
2006-07-05 16:54:09,0.5,194,7.1
2006-07-05 17:54:09,0.52,195,6.7
2006-07-05 18:54:09,0.56,194,6.7
2006-07-05 19:54:09,0.53,178,7.1
2006-07-05 20:54:09,0.49,166,8
2006-07-05 21:54:09,0.47,190,6.4
2006-07-05 23:54:09,0.47,218,3.3
2006-07-06 01:54:10,0.61,166,3.7
2006-07-06 02:54:09,0.65,194,5.3
2006-07-06 14:54:10,-1,-1,-1
2006-07-06 15:54:10,0.57,174,4.4
2006-07-06 16:54:10,0.58,186,6
2006-07-06 17:54:10,0.62,202,4.2
2006-07-06 18:54:10,0.58,210,4.4
2006-07-06 19:54:10,0.55,178,5.8
2006-07-06 20:54:10,0.48,174,6
2006-07-06 21:54:10,0.44,182,6
2006-07-06 22:54:11,0.39,190,8
2006-07-06 23:54:10,0.34,214,7.1
2006-07-07 00:54:11,0.29,182,6.4
2006-07-07 01:54:11,0.29,201,6
2006-07-07 02:54:11,0.31,202,6
2006-07-07 03:54:12,0.32,198,6
2006-07-07 04:54:11,0.33,198,7.1
2006-07-07 05:54:12,0.39,194,7.1
2006-07-07 06:54:12,0.37,190,6.7
2006-07-07 07:54:12,0.43,178,6.4
2006-07-07 08:54:12,0.35,186,8.5
2006-07-07 09:54:12,0.4,202,8
2006-07-07 10:54:12,0.38,174,6.7
2006-07-07 11:54:12,0.36,207,6.7
2006-07-07 12:54:12,0.33,178,7.1
2006-07-07 13:54:12,0.31,179,7.1
2006-07-07 14:54:13,0.35,187,8
2006-07-07 15:54:12,0.36,190,7.1
2006-07-07 16:54:12,0.4,194,7.1
2006-07-07 17:52:03,0.44,186,8
2006-07-07 18:51:55,0.45,182,6.7
2006-07-07 19:51:47,0.42,182,6.4
2006-07-07 20:51:39,0.46,198,7.5
2006-07-07 21:51:31,0.48,202,7.1
2006-07-07 22:51:24,0.44,186,7.1
2006-07-07 23:51:15,0.4,182,7.5
2006-07-08 00:51:07,0.39,178,6.7
2006-07-08 01:50:59,0.38,198,7.1
2006-07-08 02:50:51,0.36,178,8.5
2006-07-08 03:50:43,0.36,185,8
2006-07-08 04:50:35,0.32,182,7.1
2006-07-08 05:50:27,0.35,190,7.1
2006-07-08 06:50:18,0.36,190,7.1
2006-07-08 07:50:16,0.4,198,7.1
2006-07-08 08:50:16,0.38,190,7.1
2006-07-08 09:50:15,0.41,189,7.1
2006-07-08 10:50:16,0.37,186,8
2006-07-08 11:50:16,0.41,198,8
2006-07-08 12:50:16,0.34,190,8
2006-07-08 14:50:17,0.3,194,8.5
2006-07-08 15:50:16,0.26,178,7.5
2006-07-08 16:50:17,0.3,194,8
2006-07-08 17:50:16,0.3,182,8
2006-07-08 18:50:16,0.32,186,7.5
2006-07-08 19:50:16,0.3,182,8
2006-07-08 20:50:17,0.35,186,8
2006-07-08 21:50:17,0.34,194,8.5
2006-07-08 22:50:17,0.32,194,8
2006-07-09 01:50:17,0.32,178,9.8
2006-07-09 02:50:18,0.33,186,9.1
2006-07-09 03:50:18,0.27,194,8.5
2006-07-09 04:50:17,0.26,178,9.1
2006-07-09 05:50:18,0.25,198,7.1
2006-07-09 06:50:18,0.3,187,8.5
2006-07-09 07:50:18,0.29,195,7.5
2006-07-09 08:50:18,0.29,190,8.5
2006-07-09 09:50:18,0.29,195,7.1
2006-07-09 10:50:19,0.29,190,7.1
2006-07-09 11:50:18,0.33,186,8
2006-07-09 12:50:18,0.29,174,8.5
2006-07-09 13:50:18,0.3,182,8
2006-07-09 14:50:19,0.26,186,8.5
2006-07-09 15:50:19,0.26,170,7.1
2006-07-09 16:50:19,0.24,182,10.6
2006-07-09 17:50:20,0.22,182,7.5
2006-07-09 18:50:19,0.26,191,8
2006-07-09 19:50:19,0.26,190,9.1
2006-07-09 20:50:19,0.31,174,7.1
2006-07-09 21:50:19,0.32,190,7.1
2006-07-09 22:50:19,0.32,194,6.4
2006-07-09 23:50:20,0.28,214,7.5
2006-07-10 00:50:20,0.29,190,6.4
2006-07-10 01:50:20,0.3,182,9.8
2006-07-10 15:50:22,-1,-1,-1
2006-07-10 16:50:22,0.43,210,7.1
2006-07-10 17:50:22,0.41,199,6.7
2006-07-10 18:50:22,0.36,174,6.7
2006-07-10 19:50:22,0.38,206,6.4
2006-07-10 20:50:22,0.44,182,6
2006-07-10 21:50:23,0.44,181,5.3
2006-07-10 22:50:22,0.5,175,5.5
2006-07-11 00:50:23,0.4,182,6
2006-07-11 01:50:23,0.42,166,5.1
2006-07-11 02:50:24,0.46,182,6
2006-07-11 03:50:23,0.41,218,5.1
2006-07-11 04:50:23,0.35,190,8
2006-07-11 05:50:24,0.39,182,7.5
2006-07-11 06:50:23,0.38,169,5.3
2006-07-11 07:50:24,0.38,182,8.5
2006-07-11 08:50:24,0.35,182,7.1
2006-07-11 09:50:24,-1,-1,-1
2006-07-11 10:50:24,-1,-1,-1
2006-07-11 11:50:24,-1,-1,-1
2006-07-11 12:50:24,0.47,190,8.5
2006-07-11 13:50:24,0.45,190,5.1
2006-07-11 15:50:24,0.41,195,8
2006-07-11 16:50:25,0.35,194,9.1
2006-07-11 17:50:25,0.38,194,9.1
2006-07-11 18:50:25,0.36,190,8
2006-07-11 19:50:25,0.36,178,7.5
2006-07-11 20:50:25,0.38,194,9.1
2006-07-11 21:50:26,0.42,190,6.7
2006-07-11 22:50:25,0.48,194,8.5
2006-07-11 23:50:26,0.49,186,8.5
2006-07-12 00:50:25,0.48,190,9.8
2006-07-12 01:50:26,0.5,162,9.1
2006-07-12 02:50:26,0.47,185,9.1
2006-07-12 03:50:26,0.47,186,9.8
2006-07-12 04:50:26,0.43,226,3.2
2006-07-12 06:50:26,0.48,194,9.8
2006-07-12 07:50:26,0.47,194,9.8
2006-07-12 08:50:27,-1,-1,-1
2006-07-12 09:50:27,0.49,230,3.4
2006-07-12 10:50:27,0.51,178,7.5
2006-07-12 11:50:27,0.63,194,8.5
2006-07-12 12:50:26,0.63,198,9.8
2006-07-12 13:50:27,0.56,185,10.6
2006-07-12 14:50:27,0.53,182,8
2006-07-12 15:50:27,0.55,166,9.8
2006-07-12 16:50:27,0.51,194,10.6
2006-07-12 17:50:27,0.5,190,9.8
2006-07-12 18:50:27,0.47,186,10.6
2006-07-12 19:50:28,0.53,198,10.6
2006-07-12 20:50:28,0.51,183,9.8
2006-07-12 21:50:27,-1,-1,-1
2006-07-12 22:50:28,-1,-1,-1
2006-07-12 23:50:28,-1,-1,-1
2006-07-13 00:50:28,-1,-1,-1
2006-07-13 01:50:28,0.91,177,10.6
2006-07-13 02:50:28,0.86,255,3.5
2006-07-13 03:50:29,0.95,239,3.8
2006-07-13 04:50:28,0.97,199,3.8
2006-07-13 05:50:28,1,230,4.4
2006-07-13 06:50:29,0.99,205,4.4
2006-07-13 07:50:29,0.83,254,4.4
2006-07-13 08:50:29,0.86,185,5.1
2006-07-13 09:50:29,-1,-1,-1
2006-07-13 10:50:29,0.96,186,4.9
2006-07-13 11:50:29,0.91,178,4.7
2006-07-13 12:50:29,1.01,174,4.9
2006-07-13 13:50:29,1.02,198,4.9
2006-07-13 14:50:29,1,190,4.9
2006-07-13 15:50:29,-1,-1,-1
2006-07-13 16:50:30,0.81,234,4.9
2006-07-13 17:50:30,0.8,186,10.6
2006-07-13 18:50:30,0.79,251,4.4
2006-07-13 19:50:30,0.73,238,4.2
2006-07-13 20:50:30,0.9,234,4.4
2006-07-13 21:50:31,0.98,230,4.7
2006-07-13 22:50:31,1.05,226,4.5
2006-07-13 23:50:30,1.19,238,4.9
2006-07-14 00:50:31,1.29,262,4.9
2006-07-14 01:50:31,1.15,189,4.7
2006-07-14 02:50:31,1.2,226,5.1
2006-07-14 03:50:31,1.25,198,5.3
2006-07-14 04:50:32,1.23,258,5.1
2006-07-14 05:50:31,1.11,239,4.9
2006-07-14 06:50:31,1.05,238,4.9
2006-07-14 07:50:31,1.07,242,5.3
2006-07-14 08:50:31,1.01,245,4.7
2006-07-14 09:50:32,0.95,182,5.3
2006-07-14 10:50:31,0.93,230,4.9
2006-07-14 11:50:32,0.95,186,5.1
2006-07-14 12:50:32,1.04,206,4.9
2006-07-14 13:50:32,1.04,186,5.1
2006-07-14 14:50:32,1,194,4.7
2006-07-14 15:50:33,0.91,198,5.5
2006-07-14 16:50:33,0.96,202,4.9
2006-07-14 21:52:47,0.9,242,4.9
2006-07-14 22:52:52,1.04,235,5.1
2006-07-14 23:52:58,1.14,191,5.1
2006-07-15 00:53:04,1.03,234,4.7
2006-07-15 01:53:10,1.13,206,5.3
2006-07-15 02:53:16,1.21,218,5.3
2006-07-15 03:53:22,1.12,230,5.3
2006-07-15 04:53:28,1.22,198,5.3
2006-07-15 05:53:34,1.11,201,5.5
2006-07-15 06:53:39,1.11,230,5.1
2006-07-15 08:53:42,1.02,245,5.8
2006-07-15 09:53:42,0.96,234,5.5
2006-07-15 10:53:42,1.12,209,5.8
2006-07-15 11:53:42,1.13,182,5.5
2006-07-15 12:53:42,1.27,206,5.8
2006-07-15 14:53:42,1.2,186,5.3
2006-07-15 15:53:42,1.1,214,5.3
2006-07-15 17:53:42,1,190,5.8
2006-07-15 18:53:42,0.94,218,5.8
2006-07-15 19:53:43,0.91,210,5.8
2006-07-15 20:53:43,0.83,190,6
2006-07-15 21:53:43,0.84,207,5.8
2006-07-15 22:53:43,0.79,220,5.5
2006-07-15 23:53:43,0.8,211,6
2006-07-16 00:53:43,0.84,174,6
2006-07-16 01:53:43,0.79,202,6
2006-07-16 02:53:44,0.89,211,5.1
2006-07-16 03:53:43,0.88,214,5.8
2006-07-16 04:53:44,0.85,198,5.8
2006-07-16 05:53:44,0.9,230,5.8
2006-07-16 06:53:45,0.8,231,5.5
2006-07-16 07:53:44,0.72,230,4.2
2006-07-16 08:53:44,0.68,206,5.5
2006-07-16 10:53:44,0.6,218,5.5
2006-07-16 11:53:44,0.62,222,5.3
2006-07-16 12:53:45,0.58,218,4.7
2006-07-16 13:53:45,0.6,206,4.9
2006-07-16 14:53:45,0.59,218,5.3
2006-07-16 15:53:45,0.56,206,4.9
2006-07-16 16:53:45,0.58,206,4.9
2006-07-16 17:53:45,0.57,222,4.5
2006-07-16 18:53:45,0.59,194,5.5
2006-07-16 19:53:45,0.56,194,5.1
2006-07-16 20:53:45,0.52,222,5.3
2006-07-16 21:53:45,0.55,214,5.3
2006-07-16 22:53:45,0.61,190,6.4
2006-07-16 23:53:46,0.61,202,6.4
2006-07-17 01:53:46,0.67,198,5.8
2006-07-17 03:53:47,0.53,200,6
2006-07-17 04:53:46,0.59,193,5.5
2006-07-17 05:53:46,0.55,210,6.4
2006-07-17 06:53:46,0.53,202,5.5
2006-07-17 07:53:47,0.52,194,6
2006-07-17 08:53:46,0.45,198,6
2006-07-17 09:53:47,0.41,211,5.5
2006-07-17 10:53:47,0.4,218,5.5
2006-07-17 11:53:47,0.34,190,9.1
2006-07-17 12:53:46,0.39,193,7.1
2006-07-17 13:53:47,0.36,194,7.1
2006-07-17 14:53:47,0.38,198,6.4
2006-07-17 15:53:48,0.32,191,8.5
2006-07-17 16:53:47,0.38,190,6.4
2006-07-17 17:53:48,0.36,182,8
2006-07-17 18:53:47,0.36,182,9.1
2006-07-17 19:53:47,0.29,194,9.8
2006-07-17 20:53:48,0.29,198,8
2006-07-17 21:53:48,0.25,174,8.5
2006-07-17 22:53:48,0.28,194,6
2006-07-17 23:53:48,0.26,194,9.8
2006-07-18 00:53:49,0.23,194,9.1
2006-07-18 01:53:48,0.28,186,5.8
2006-07-18 02:53:49,0.27,202,5.5
2006-07-18 03:53:49,0.27,186,8
2006-07-18 04:53:48,0.28,182,8.5
2006-07-18 05:53:49,0.28,194,4.9
2006-07-18 06:53:49,0.28,202,9.1
2006-07-18 08:53:49,0.26,154,9.1
2006-07-18 09:53:49,0.23,190,9.8
2006-07-18 10:53:49,0.2,194,8.5
2006-07-18 11:53:49,0.22,186,8.5
2006-07-18 12:53:49,0.21,198,9.1
2006-07-18 16:53:51,0.32,191,9.1
2006-07-18 17:53:51,0.26,182,9.1
2006-07-18 18:53:50,0.26,186,9.1
2006-07-18 19:53:51,-1,-1,-1
2006-07-18 20:53:51,-1,-1,-1
2006-07-18 21:53:51,0.23,174,9.8
2006-07-18 22:53:51,0.27,174,8.5
2006-07-18 23:53:51,0.24,186,9.8
2006-07-19 00:53:51,0.26,166,9.8
2006-07-19 02:53:51,0.26,190,8
2006-07-19 03:53:52,0.27,178,9.1
2006-07-19 04:53:52,0.24,186,8.5
2006-07-19 05:53:52,0.27,175,8
2006-07-19 06:53:52,0.24,174,9.1
2006-07-19 07:53:52,0.25,186,9.1
2006-07-19 08:53:53,0.25,174,9.8
2006-07-19 09:53:52,0.22,170,9.1
2006-07-19 10:53:52,0.24,194,9.8
2006-07-19 11:53:52,0.3,178,9.8
2006-07-19 12:53:53,0.25,194,9.8
2006-07-19 13:53:52,0.25,187,9.1
2006-07-19 14:53:53,0.24,182,9.1
2006-07-19 15:53:53,0.31,186,9.1
2006-07-19 16:53:53,0.28,183,8.5
2006-07-19 18:53:53,0.34,181,8.5
2006-07-19 19:53:53,0.3,186,8.5
2006-07-19 20:53:53,0.3,190,8.5
2006-07-19 22:53:54,0.32,178,8.5
2006-07-19 23:53:54,0.34,194,9.1
2006-07-20 01:53:54,0.31,186,7.1
2006-07-20 02:53:54,0.29,194,9.1
2006-07-20 03:53:54,0.3,182,6.7
2006-07-20 04:53:55,-1,-1,-1
2006-07-20 05:53:54,0.31,190,8
2006-07-20 06:53:54,0.33,181,5.8
2006-07-20 07:53:55,0.33,182,9.1
2006-07-20 08:53:55,-1,-1,-1
2006-07-20 09:53:55,0.32,182,9.1
2006-07-20 10:53:55,0.3,186,9.8
2006-07-20 12:53:55,0.3,178,9.1
2006-07-20 14:53:55,0.3,182,7.1
2006-07-20 15:53:56,0.32,190,8.5
2006-07-20 16:53:55,0.38,183,7.1
2006-07-20 17:53:56,0.34,190,9.1
2006-07-20 18:53:55,0.38,190,6
2006-07-20 19:53:56,0.41,186,8
2006-07-20 20:53:55,0.42,182,8.5
2006-07-20 21:53:56,0.4,202,9.1
2006-07-20 22:53:56,0.39,194,9.8
2006-07-20 23:53:56,0.35,182,9.1
2006-07-21 00:53:56,0.35,190,9.1
2006-07-21 01:53:57,-1,-1,-1
2006-07-21 02:53:57,-1,-1,-1
2006-07-21 03:53:57,-1,-1,-1
2006-07-21 04:53:56,0.3,195,8.5
2006-07-21 05:53:57,0.34,190,8
2006-07-21 06:53:57,0.37,182,8.5
2006-07-21 07:53:57,0.49,189,3.3
2006-07-21 08:53:57,-1,-1,-1
2006-07-21 09:53:57,-1,-1,-1
2006-07-21 10:53:57,-1,-1,-1
2006-07-21 11:53:58,-1,-1,-1
2006-07-21 12:53:57,0.53,190,9.1
2006-07-21 13:53:57,0.57,174,4
2006-07-21 15:53:59,-1,-1,-1
2006-07-21 16:53:59,-1,-1,-1
2006-07-21 17:52:31,-1,-1,-1
2006-07-21 18:50:18,0.6,214,3.7
2006-07-21 19:50:18,0.65,194,4.2
2006-07-21 20:50:18,-1,-1,-1
2006-07-21 21:50:18,0.8,226,4.2
2006-07-21 22:50:18,-1,-1,-1
2006-07-21 23:50:18,0.94,234,4.4
2006-07-22 00:50:19,0.95,223,4.5
2006-07-22 01:50:18,1.01,187,4.9
2006-07-22 02:50:19,0.96,242,4.5
2006-07-22 03:50:19,1,225,4.9
2006-07-22 04:50:19,0.98,226,5.1
2006-07-22 05:50:20,1.13,238,4.9
2006-07-22 06:50:19,1.06,193,5.1
2006-07-22 07:50:19,1.13,186,5.1
2006-07-22 08:50:20,1.06,247,5.1
2006-07-22 09:50:19,1.01,250,4.9
2006-07-22 10:50:20,1.08,243,5.1
2006-07-22 11:50:20,0.99,238,5.3
2006-07-22 12:50:20,0.9,190,5.1
2006-07-22 13:50:20,0.96,238,5.3
2006-07-22 14:50:20,0.84,218,5.3
2006-07-22 15:50:20,0.87,194,5.3
2006-07-22 16:50:20,0.89,202,5.1
2006-07-22 17:50:21,0.94,233,5.1
2006-07-22 18:50:21,0.9,186,4
2006-07-22 19:50:21,1.01,206,4.9
2006-07-22 20:50:21,0.96,227,4.9
2006-07-22 21:50:21,1,226,4.9
2006-07-22 22:50:21,1.13,225,5.1
2006-07-22 23:50:21,1.15,223,4.9
2006-07-23 00:50:21,1.1,238,5.3
2006-07-23 01:50:21,1.11,202,5.3
2006-07-23 02:50:21,1.11,235,5.1
2006-07-23 03:50:22,1.1,222,4.4
2006-07-23 04:50:22,1.19,235,5.3
2006-07-23 05:50:22,1,243,5.3
2006-07-23 06:50:21,1.09,230,5.8
2006-07-23 07:50:22,0.96,194,5.8
2006-07-23 08:50:22,1.04,219,5.8
2006-07-23 09:50:22,1.02,166,6
2006-07-23 11:50:22,0.99,198,7.1
2006-07-23 12:50:23,0.89,202,7.1
2006-07-23 13:50:23,0.84,190,8
2006-07-23 14:50:23,0.72,186,7.5
2006-07-23 15:50:23,0.81,195,8
2006-07-23 16:50:23,0.82,191,8
2006-07-23 17:50:23,0.77,186,7.5
2006-07-23 18:50:23,0.88,190,7.5
2006-07-23 19:50:23,0.98,186,8
2006-07-23 20:50:23,0.97,176,7.5
2006-07-23 21:50:23,0.93,178,8
2006-07-23 22:50:23,0.99,178,7.5
2006-07-23 23:50:23,1.04,193,6.7
2006-07-24 00:50:23,0.93,262,4.4
2006-07-24 01:50:24,0.86,190,4.9
2006-07-24 02:50:24,0.92,197,5.5
2006-09-12 18:50:12,0.38,170,12.8
2006-09-12 19:50:14,0.37,166,12.8
2006-09-12 21:50:14,0.3,174,14.2
2006-09-12 22:50:13,0.31,150,10.6
2006-09-12 23:50:13,0.32,170,10.6
2006-09-13 00:50:14,0.35,167,12.8
2006-09-13 01:50:14,0.34,178,14.2
2006-09-13 02:50:14,0.39,186,11.6
2006-09-13 15:50:15,0.37,166,10.6
2006-09-13 16:50:15,0.42,166,18.2
2006-09-13 17:50:15,0.42,50,16
2006-09-13 18:50:16,0.39,206,8.5
2006-09-13 19:50:16,0.39,186,10.6
2006-09-13 20:50:15,0.41,174,10.6
2006-09-13 21:50:16,0.54,163,3.5
2006-09-13 22:50:16,0.54,182,3.6
2006-09-13 23:50:16,0.55,170,3.8
2006-09-14 00:50:16,0.58,171,4.5
2006-09-14 01:50:16,0.56,167,3.7
2006-09-14 02:50:17,0.68,178,3.5
2006-09-14 04:50:17,0.76,153,3.7
2006-09-14 05:50:17,0.62,150,4
2006-09-14 06:50:17,0.55,138,3.7
2006-09-14 08:50:17,0.64,170,4.7
2006-09-14 09:50:16,0.75,166,4.4
2006-09-14 10:50:17,0.88,187,4.7
2006-09-14 11:50:17,0.7,158,5.1
2006-09-14 12:50:17,0.68,145,5.3
2006-09-14 13:50:17,0.84,170,5.1
2006-09-14 14:50:17,0.79,174,5.3
2006-09-14 15:50:17,0.91,186,5.3
2006-09-14 16:50:17,0.83,198,5.8
2006-09-14 17:50:23,0.81,194,5.5
2006-09-14 18:50:22,0.84,170,5.1
2006-09-14 19:50:22,0.73,202,5.5
2006-09-14 20:50:23,0.74,203,5.3
2006-09-14 21:50:23,0.61,178,5.3
2006-09-14 22:50:23,0.54,206,4.5
2006-09-14 23:50:23,0.56,173,5.5
2006-09-15 00:50:23,0.5,194,4.7
2006-09-15 01:50:23,0.51,154,4.5
2006-09-15 02:50:24,0.57,218,5.1
2006-09-15 03:50:23,0.58,182,6
2006-09-15 05:50:23,0.43,186,5.5
2006-09-15 06:50:23,0.44,178,5.3
2006-09-15 07:50:24,0.36,174,5.3
2006-09-15 08:50:24,0.34,170,6
2006-09-15 09:50:24,0.32,186,5.8
2006-09-15 10:50:24,0.32,169,5.8
2006-09-15 11:50:24,0.27,193,5.1
2006-09-15 12:50:24,0.3,173,11.6
2006-09-15 13:50:24,0.27,168,10.6
2006-09-15 14:50:25,0.29,158,10.6
2006-09-15 16:50:25,0.35,170,10.6
2006-09-15 17:50:24,0.34,174,11.6
2006-09-15 18:50:25,0.29,170,10.6
2006-09-15 19:50:24,0.29,168,9.8
2006-09-15 20:50:25,0.26,198,6.7
2006-09-15 21:50:25,0.25,178,9.8
2006-09-15 22:50:25,0.21,198,12.8
2006-09-15 23:50:26,0.23,174,10.6
2006-09-16 00:50:25,0.25,166,12.8
2006-09-16 01:50:25,0.21,162,9.8
2006-09-16 02:50:26,0.24,162,10.6
2006-09-16 03:50:26,0.23,162,9.8
2006-09-16 04:50:25,0.25,158,9.8
2006-09-16 05:50:25,0.24,162,9.8
2006-09-16 07:50:26,0.2,174,9.1
2006-09-16 08:50:26,0.22,158,9.8
2006-09-16 09:50:26,0.21,178,10.6
2006-09-16 10:50:26,0.18,186,9.8
2006-09-16 11:50:26,0.19,154,9.8
2006-09-16 12:50:26,0.18,174,8
2006-09-16 13:50:26,0.18,165,9.8
2006-09-16 14:50:27,0.2,178,9.1
2006-09-16 15:50:27,0.19,162,9.8
2006-09-16 16:50:26,0.23,158,11.6
2006-09-16 17:50:26,0.2,174,9.8
2006-09-16 18:50:27,0.22,158,12.8
2006-09-16 19:50:27,0.24,166,9.1
2006-09-18 14:50:31,0.25,158,10.6
2006-09-18 15:50:31,0.29,226,3.4
2006-09-18 16:50:32,0.3,166,11.6
2006-09-18 19:50:32,0.31,170,11.6
2006-09-18 20:50:33,0.3,166,10.6
2006-09-18 21:50:33,0.36,174,11.6
2006-09-18 23:50:32,0.44,222,3.2
2006-09-19 00:50:33,0.49,206,3.4
2006-09-19 02:50:33,0.69,230,4.2
2006-09-19 03:50:32,0.67,221,4.2
2006-09-19 04:50:33,0.76,226,4.4
2006-09-19 05:50:32,0.79,222,4.5
2006-09-19 06:50:33,0.71,218,4.4
2006-09-19 08:50:33,0.69,235,4.5
2006-09-19 09:50:33,0.75,222,4.4
2006-09-19 10:50:34,0.73,202,4.5
2006-09-19 11:50:34,0.77,218,4.9
2006-09-19 13:50:34,0.81,206,5.1
2006-09-19 14:50:33,0.75,203,5.3
2006-09-19 15:50:34,0.69,205,5.3
2006-09-19 16:50:34,0.73,210,4.7
2006-09-19 17:50:34,0.72,190,5.8
2006-09-19 18:50:34,0.75,194,5.8
2006-09-19 19:50:35,0.85,202,5.5
2006-09-19 20:50:34,0.95,197,6
2006-09-19 21:50:34,0.94,201,6
2006-09-19 22:50:35,1.03,194,6.4
2006-09-19 23:50:35,1.21,225,5.3
2006-09-20 00:50:35,1.17,210,5.5
2006-09-20 02:50:35,0.95,178,6
2006-09-20 03:50:36,0.91,218,5.8
2006-09-20 04:50:36,0.83,206,5.5
2006-09-20 05:50:36,0.8,194,6
2006-09-20 06:50:35,0.78,211,6
2006-09-20 07:50:36,0.82,222,6
2006-09-20 08:50:35,0.77,210,5.3
2006-09-20 09:50:36,0.66,191,5.8
2006-09-20 10:50:36,0.63,185,6
2006-09-20 11:50:36,0.55,210,5.1
2006-09-20 12:50:35,0.42,185,16
2006-09-20 14:50:36,0.37,174,16
2006-09-20 15:50:37,0.35,170,16
2006-09-20 17:50:36,0.43,170,14.2
2006-09-20 18:50:37,0.43,173,14.2
2006-09-20 19:50:37,0.48,182,14.2
2006-09-20 20:50:37,0.49,162,16
2006-09-20 22:50:37,0.53,162,14.2
2006-09-20 23:50:37,0.52,166,14.2
2006-09-21 00:50:37,0.44,175,16
2006-09-21 01:50:38,0.44,170,14.2
2006-09-21 02:50:38,0.37,170,14.2
2006-09-21 03:50:37,0.37,175,14.2
2006-09-21 04:50:37,0.31,178,12.8
2006-09-21 05:50:37,0.27,170,12.8
2006-09-21 06:50:38,0.38,177,18.2
2006-09-21 07:50:38,0.31,174,16
2006-09-21 08:50:38,0.38,177,16
2006-09-21 09:50:38,0.39,166,18.2
2006-09-21 10:50:38,0.43,170,16
2006-09-21 11:50:39,0.37,162,16
2006-09-21 12:50:38,0.35,167,12.8
2006-09-21 13:50:38,0.33,174,18.2
2006-09-21 14:50:39,0.33,173,18.2
2006-09-21 15:50:39,0.3,186,16
2006-09-21 16:50:38,0.29,175,16
2006-09-21 17:50:31,0.33,171,12.8
2006-09-21 18:50:23,0.37,174,16
2006-09-21 19:50:14,0.36,163,16
2006-09-22 14:48:34,0.39,170,16
2006-09-22 15:48:34,0.37,170,14.2
2006-09-22 16:48:34,0.42,170,16
2006-09-22 19:48:35,0.49,177,16
2006-09-22 20:48:34,0.57,182,16
2006-09-23 16:48:36,0.86,182,4.9
2006-09-23 17:48:36,0.86,191,4.9
2006-09-23 18:48:37,0.87,183,6
2006-09-23 19:48:37,0.9,174,5.8
2006-09-23 20:48:36,0.93,162,5.3
2006-09-23 21:48:36,0.8,194,5.8
2006-09-23 23:48:37,0.89,199,5.1
2006-09-24 00:48:36,0.77,166,5.3
2006-09-24 01:48:37,0.68,182,5.5
2006-09-24 02:48:37,0.74,194,4.9
2006-09-24 03:48:37,0.73,178,4.5
2006-09-24 04:48:37,0.65,174,5.8
2006-09-24 05:48:38,0.68,162,4.9
2006-09-24 06:48:38,0.64,174,4.4
2006-09-24 07:48:38,0.65,219,4.4
2006-09-24 08:48:37,0.72,186,4.4
2006-09-24 09:48:38,0.76,219,4.5
2006-09-24 10:48:38,0.82,169,4.7
2006-09-24 11:48:38,0.9,206,4.7
2006-09-24 12:48:38,0.78,170,4.5
2006-09-24 13:48:38,0.73,207,4.7
2006-09-24 14:48:38,0.73,170,5.3
2006-09-24 15:48:39,0.76,174,4.7
2006-09-24 16:48:38,0.71,194,5.1
2006-09-24 17:48:39,0.8,166,4.7
2006-09-24 18:48:38,0.77,215,4.5
2006-09-24 19:48:39,0.78,206,5.1
2006-09-24 20:48:39,0.91,211,4.7
2006-09-24 21:48:39,0.98,186,4.7
2006-09-24 23:48:39,1.26,218,5.5
2006-09-25 00:48:40,1.12,215,5.3
2006-09-25 01:48:39,1.2,216,5.5
2006-09-25 02:48:39,1.13,209,5.3
2006-09-25 03:48:39,0.98,214,5.5
2006-09-25 04:48:40,1.07,210,5.5
2006-09-25 05:48:40,0.88,223,5.1
2006-09-25 07:48:40,1.15,215,5.1
2006-09-25 08:48:40,0.93,189,5.1
2006-09-25 09:48:40,0.9,174,5.8
2006-09-25 10:48:40,0.95,181,5.5
2006-09-25 11:48:40,0.93,194,5.8
2006-09-25 12:48:40,0.88,207,5.1
2006-09-25 13:48:41,0.87,223,5.3
2006-09-25 14:48:40,0.76,194,6
2006-09-25 15:48:41,0.64,215,6
2006-09-25 16:48:41,0.78,198,6
2006-09-25 17:48:41,0.63,209,6
2006-09-25 18:48:41,0.66,202,5.8
2006-09-25 20:48:42,0.47,199,6.4
2006-09-25 21:48:42,0.5,186,6.4
2006-09-25 22:48:42,0.5,186,6
2006-09-25 23:48:42,0.49,186,5.1
2006-09-26 00:48:41,0.49,198,5.8
2006-09-26 01:48:42,0.51,197,5.8
2006-09-26 02:48:42,0.46,202,5.5
2006-09-26 03:48:42,0.37,194,5.5
2006-09-26 04:48:42,0.38,198,5.5
2006-09-26 05:48:43,0.39,182,6
